city_code,Dose_number,Count,agas_code,patient_agas_area_code,address_X,address_Y,neighborhood_name,city_latitude,city_longitude,CityPopulation,city_desc,Religion_Desc,arab_rate,ortodox_rate,relevant_desk,perc,count_nonvac_young,count_age_old,diff,skewfirst,skewsecond,kurfirst,kursecond,meanfirst,stdfirst,meanthird,stdthird,meanlast,stdlast,meanrisk1,stdrisk1,meanrisk3,stdrisk2,meanimmunity,stdimmunity,hosp_total,recovered_total,death_total,positive_total,recavored_norm,hosp_norm,positive_norm,death_norm,anomaly
966.0,2.0,407,-999.0,-999.0,35.214862,31.261446999999997,לא ידוע,30.986,34.923,8843.0,אבו רובייעה (שבט),שבט בדווים,non,non,non,0.04602510460251046,0.04545968562704964,0.007124279090806288,0.0003238674877874169,1.6242739633461012,-0.10064963512737396,1.7807210239136664,-0.8813756081957433,70.32676056338028,73.43444724158701,38.086092715231786,20.487700504563215,131.88840579710146,95.8147735884355,480.344551724138,149.25948941662182,564.3902597402597,160.99782313694192,0.48368151279378363,0.37732407807097557,4.0,7.0,0.0,3.0,0.0791586565645143,0.04523351803686532,0.03392513852764899,0.0,not_anomaly
964.0,2.0,126,9640001.0,9640001.0,35.10693964,31.293276799999997,קודייראת א צאנה,30.986,34.923,2713.0,קודייראת א-צאנע(שבט),שבט בדווים,גבוה מאוד,ללא,חסר דסק,0.04644305197198673,0.03796535200884629,0.007003317360855142,0.0002658834088345299,1.629338961511495,0.4134975982284459,1.9872929784525595,-0.1492722147638057,69.97927461139896,71.21000036198852,38.43589743589744,17.872052383827004,129.0,94.14765663573365,475.9663265306122,158.67642058612915,563.3725000000002,156.28211339737098,0.45733376884061655,0.36921352663188894,1.0,3.0,0.0,11.0,0.11057869517139698,0.036859565057132324,0.4054552156284556,0.0,not_anomaly
1346.0,2.0,57,-999.0,-999.0,34.739126,31.345481,לא ידוע,31.34403,34.737759999999994,1178.0,תראבין א-צאנע,לא יהודי,non,non,דסק ערבי,0.04838709677419355,0.04159592529711375,0.013582342954159592,0.0005649701228810017,1.2315745708343513,0.37128787031163907,0.5148328536611366,-1.1283562157084068,79.6969696969697,76.60479743934816,34.25,21.082949052273037,106.7128712871287,89.89553232877186,500.57211538461536,187.1476092860957,646.9310344827585,140.02881872633083,0.5549001302756442,0.3717205313701353,0.0,2.0,0.0,2.0,0.1697792869269949,0.0,0.1697792869269949,0.0,not_anomaly
970.0,2.0,58,-999.0,99990896.0,34.8164925310001,31.166767414000002,,30.986,34.923,1174.0,תראבין א-צאנע (שבט),שבט בדווים,non,non,דסק ערבי,0.049403747870528106,0.05706984667802385,0.009369676320272573,0.0005347259910206664,1.8087206856824851,-0.04585355528589356,2.650135673262741,0.3263448824493387,60.75229357798165,60.69110557253607,32.03448275862069,17.22432407676649,130.17142857142858,94.98516656895363,482.40720720720753,147.8181153320229,607.2666666666665,139.13254492558977,0.5205704274757236,0.3795915629021838,0.0,1.0,0.0,1.0,0.08517887563884156,0.0,0.08517887563884156,0.0,not_anomaly
968.0,2.0,343,-999.0,,,,,30.986,34.923,6661.0,אבו קורינאת (שבט),שבט בדווים,non,non,non,0.05149376970424861,0.043386878847019965,0.00840714607416304,0.0003647598281689113,1.6353909389102987,-0.015810817403633142,1.829989607741756,-0.7677324954400406,73.15313653136532,76.89162608534083,39.724409448818896,23.24461950555451,132.0566037735849,96.42065115700193,491.809515260323,163.84826020841888,537.5892307692309,174.15985139122336,0.4782621553117495,0.38175067531894585,0.0,20.0,0.0,22.0,0.3002552169343942,0.0,0.33028073862783364,0.0,not_anomaly
1276.0,2.0,6,12760001.0,12760001.0,35.3049332210001,32.876649058000105,אשבל,32.87672,35.305640000000004,114.0,אשבל,יהודי,ללא,ללא,דסק כללי,0.05263157894736842,0.043859649122807015,0.0,0.0,1.2307633222175145,3.328836133991186,0.9572480117275912,12.661319403357108,38.602739726027394,35.536655459940775,5.2063492063492065,6.660327247018602,72.6376811594203,37.74721299197534,541.079452054795,110.46722233679408,708.7698412698412,43.95005829538734,0.8600360952362786,0.17604223153819482,,,,,,,,,not_anomaly
1359.0,2.0,319,13590001.0,13590001.0,34.916298,31.281719,א סייד,31.285120000000003,34.91511,6059.0,אל סייד,לא יהודי,גבוה מאוד,ללא,דסק ערבי,0.05264895197227265,0.04274632777686087,0.006601749463607856,0.0002822005464720968,2.0116987366171313,-0.02237597661485002,3.622348617884537,-0.6469528691144673,64.55983772819472,69.58546661625013,33.94444444444444,19.925344433948577,152.26304801670148,91.990458573237,484.781836327345,148.5538874934653,583.1042105263159,152.93684965397597,0.43272223016127165,0.3756270087836045,1.0,10.0,0.0,6.0,0.1650437365901964,0.01650437365901964,0.09902624195411786,0.0,not_anomaly
965.0,2.0,194,,,,,,30.986,34.923,3598.0,אטרש (שבט),שבט בדווים,non,non,non,0.05391884380211229,0.06003335186214564,0.006392440244580322,0.0003837596144606308,1.6022476529676295,-0.21760531247997542,1.6211734668243176,0.2033474709783638,71.45253164556962,74.0114596012035,38.71212121212121,19.330139998311253,139.59800664451828,92.82726536968158,470.68111455108334,150.01106972402968,533.2492537313433,153.21432836422747,0.5245432822064477,0.3818091069893404,0.0,7.0,0.0,10.0,0.19455252918287938,0.0,0.27793218454697055,0.0,not_anomaly
1234.0,2.0,89,99991482.0,99991482.0,35.1671634240001,31.238248544,,30.986,34.923,1484.0,קבועה (שבט),שבט בדווים,non,non,חסר דסק,0.05997304582210242,0.05997304582210242,0.00876010781671159,0.0005253703474982018,1.4125925477771677,0.22609612336403895,1.1165966144774533,-0.7032949718394925,70.49342105263158,67.73076782432925,31.794117647058822,20.552636654217512,109.94736842105263,90.34765740364797,489.20445859872615,196.7676986285687,582.0914285714285,158.88106978534117,0.5570403162339496,0.36515260097843716,0.0,2.0,0.0,1.0,0.13477088948787064,0.0,0.06738544474393532,0.0,not_anomaly
969.0,2.0,9,-999.0,-999.0,34.9352021460001,31.282693788000103,לא ידוע,30.986,34.923,148.0,עטאוונה (שבט),שבט בדווים,non,non,non,0.060810810810810814,0.05405405405405406,0.006756756756756757,0.0003652300949598247,0.18230768955307447,1.086682368106066,-1.13456824900649,2.1329625557783096,55.2,34.147160517802526,42.5,10.47218538160334,141.46666666666667,102.10979151780461,429.15333333333336,202.65828687249686,545.15,140.69817577590217,0.5024361263247347,0.4134536649300328,,,,,,,,,not_anomaly
3794.0,2.0,108,37940001.0,37940001.0,35.100014912000105,31.658819919000102,בת עין,31.658509999999996,35.10048,1649.0,בת עין,יהודי,ללא,ללא,דסק כללי,0.06549423893268648,0.14311704063068525,0.04730139478471801,0.0067696356392925715,1.9948135415968766,0.5229456434570866,3.1170472226543544,-0.5814608581455141,66.9866220735786,79.61969054476371,24.01290322580645,17.541782068533536,106.53256704980843,83.46917840137336,495.53874172185425,142.6702305090117,637.5561290322578,137.88318794322183,0.7619397187725176,0.2715246281549367,0.0,4.0,0.0,0.0,0.2425712553062462,0.0,0.0,0.0,not_anomaly
963.0,2.0,715,99990897.0,99990897.0,34.9148640290001,31.142158754,,30.986,34.923,10853.0,אעצם (שבט),שבט בדווים,non,non,חסר דסק,0.06588040173223994,0.05721920206394545,0.010227586842347739,0.0005852143581588451,1.8557310150611683,0.07988639748256422,2.8745048942741085,-0.4448040779634139,65.97279549718574,68.65433736161786,37.682291666666664,20.687100438768596,147.2359657469077,94.45690113432572,476.3753246753244,154.20662483085366,564.1752577319589,152.94684913151906,0.43104517968708517,0.36397674860851575,1.0,19.0,0.0,23.0,0.17506680180595227,0.009214042200313279,0.21192297060720539,0.0,not_anomaly
1225.0,2.0,7,12250001.0,12250001.0,35.463216496,32.850635164,רביד,32.850429999999996,35.46338,106.0,רביד,יהודי,ללא,ללא,דסק כללי,0.0660377358490566,0.2169811320754717,0.0,0.0,1.3381821629177804,1.9570135532087842,0.44631357978072916,3.88574616340289,59.729729729729726,68.85010466407964,15.326923076923077,18.304313381990696,49.261538461538464,37.69585393443361,511.10921052631585,137.87654495006905,708.046153846154,118.03633448827037,0.7973341463414639,0.24504821406142585,,,,,,,,,not_anomaly
1169.0,2.0,165,11690001.0,11690001.0,34.9797878540001,31.092813543000002,הוואשלה,30.986,34.923,2350.0,הוואשלה (שבט),שבט בדווים,גבוה מאוד,ללא,חסר דסק,0.07021276595744681,0.06595744680851064,0.009361702127659575,0.0006174739701222272,2.094421191626551,-0.27723735226546364,4.228451057236685,-0.40250338680994346,59.87313432835821,61.18412337718889,43.15625,21.743978367311147,140.12734082397003,92.97007503047891,455.6656934306571,160.65356235432955,495.67761194029845,161.6461106777428,0.44895118533451484,0.37399933083433606,0.0,7.0,0.0,8.0,0.2978723404255319,0.0,0.3404255319148936,0.0,not_anomaly
956.0,2.0,130,-999.0,-999.0,34.7475066860001,31.407823475,לא ידוע,30.986,34.923,1819.0,הוזייל (שבט),שבט בדווים,non,non,non,0.07146783947223749,0.06267179769103903,0.012644310060472787,0.0007924416420527201,2.172148466658305,0.44759788467866596,4.1660486050501815,-0.9501267002085911,65.82589285714286,74.45130258496714,28.746031746031747,23.011896119860136,141.65887850467288,92.40384160994742,477.83612334801774,139.79820038513645,589.7890625000002,148.0549255836608,0.4925878047189069,0.36703744012515155,0.0,1.0,0.0,0.0,0.054975261132490384,0.0,0.0,0.0,not_anomaly
1414.0,2.0,11,,,,,,31.7528,34.72475,144.0,מחנה מרים,לא ידוע,non,non,non,0.0763888888888889,0.0763888888888889,0.0,0.0,1.4881508476350647,2.058999316732417,3.3678707968520363,4.758745327718163,46.51020408163265,39.63681640080231,9.6875,10.5813231088639,65.02352941176471,45.576721415806176,562.5061224489793,108.92864193725232,748.7375000000004,66.01419750441492,0.8706555926801836,0.16509699194136265,,,,,,,,,not_anomaly
1347.0,2.0,205,13470001.0,13470001.0,34.9808945,31.0813997,קסר א סיר,31.080070000000003,34.9826,2584.0,קצר א-סר,לא יהודי,גבוה מאוד,ללא,דסק ערבי,0.0793343653250774,0.06153250773993808,0.014705882352941176,0.0009048898197049717,2.2243941340908284,0.0937504071250854,4.520693960046803,-0.6468654570663164,56.49162011173184,65.26943671701696,36.743801652892564,18.78498022606529,131.06571428571428,96.8368120194783,499.62872928176813,134.87790458277885,566.206504065041,148.61015770714948,0.49844828876031033,0.3825273855573255,0.0,5.0,0.0,9.0,0.19349845201238391,0.0,0.348297213622291,0.0,not_anomaly
961.0,2.0,814,99990893.0,99990893.0,34.913403652000106,31.184055552000103,,30.986,34.923,10222.0,אבו רוקייק (שבט),שבט בדווים,non,non,חסר דסק,0.07963216591665036,0.07024065740559578,0.009391508511054587,0.0006596657318467221,2.0402258412149092,0.05617433879503069,3.827143312534785,-0.4763985361296563,60.63444354183591,63.829851947735094,38.6712962962963,21.474664578915238,151.81275890637946,93.12740111660851,490.0740031897937,140.45702188928817,540.2839285714283,158.69373332351952,0.4031210866100427,0.35654656665968204,2.0,17.0,1.0,24.0,0.16630796321659166,0.019565642731363724,0.23478771277636468,0.009782821365681862,not_anomaly
607.0,2.0,62,6070001.0,6070001.0,35.439441785,32.987104208000105,מירון,32.98672,35.440670000000004,767.0,מירון,יהודי,ללא,ללא,דסק כללי,0.08083441981747067,0.10951760104302477,0.12516297262059975,0.013707548500821875,2.337175258015744,1.876565665814226,5.37772940705894,2.9909340365967503,56.94980694980695,75.48870102552253,16.04705882352941,17.26432576039436,90.39819004524887,70.13289201340349,478.1709923664123,138.419975630028,581.1684210526313,159.35360069897249,0.7830390759464506,0.24662171189113535,,,,,,,,,not_anomaly
957.0,2.0,50,,,,,,30.986,34.923,603.0,עוקבי (בנו עוקבה),שבט בדווים,non,non,non,0.08291873963515754,0.0812603648424544,0.006633499170812604,0.0005390405628023509,2.0574371752194076,0.3327676687682663,3.8937506789022915,1.0119706602121767,72.94186046511628,74.78838454185451,39.1,19.985080642215635,110.32941176470588,94.71553754913336,509.1172413793105,141.1665223233174,561.5233333333332,162.46065557295836,0.5507031349141001,0.3886893817417957,0.0,2.0,0.0,8.0,0.33167495854063017,0.0,1.3266998341625207,0.0,not_anomaly
695.0,2.0,43,6950001.0,6950001.0,34.4289272520001,31.29962994,מגן,31.299879999999998,34.42876,518.0,מגן,יהודי,ללא,ללא,דסק כללי,0.08301158301158301,0.02702702702702703,0.2722007722007722,0.007356777627047897,3.0403943327709233,1.9343272801673972,8.819150927736812,3.5228471458363697,47.27431421446384,75.1044909681906,13.331460674157304,14.212758366891073,73.96984924623115,43.94763423254051,477.1396551724135,129.64240762838088,590.6217270194979,152.8463087798446,0.8660717771611324,0.18513306360201945,,,,,,,,,not_anomaly
3782.0,2.0,21,37820001.0,37820001.0,35.5182435250001,32.336709522,רותם,32.31625,35.50316,248.0,רותם,יהודי,ללא,ללא,דסק כללי,0.0846774193548387,0.04435483870967742,0.0,0.0,1.6082598229919596,0.2577453445987535,2.921699174717651,-0.7391734582575271,56.30612244897959,47.117408354747475,29.125,20.883345767256323,85.93333333333334,81.49662569701889,550.08,113.96879809305486,624.6874999999999,145.74584284473346,0.7629623124068466,0.2900421723068471,,,,,,,,,not_anomaly
1375.0,2.0,184,99990893.0,99990893.0,34.935411857000105,31.184356139000002,,31.1762,34.93223,2133.0,אבו תלול,לא ידוע,non,non,חסר דסק,0.08626347866854196,0.06704172526957337,0.010782934833567745,0.0007229065547117616,1.8895387998008255,-0.12758584234212073,2.8644241178108354,-0.7392177061006535,69.45578231292517,73.15696634039662,34.93421052631579,19.326896992751344,143.20289855072463,94.23083142776495,504.28255033557053,135.68244279828392,567.2545454545456,143.14141015595527,0.4537323186823177,0.38798283968737785,0.0,11.0,0.0,24.0,0.5157055789967182,0.0,1.1251758087201125,0.0,not_anomaly
1041.0,2.0,46,99990895.0,99990895.0,35.1048234470001,31.216547268000102,,30.986,34.923,530.0,נצאצרה (שבט),שבט בדווים,non,non,חסר דסק,0.08679245283018867,0.08679245283018867,0.016981132075471698,0.0014738341046635814,1.6350715213564602,0.2063925206324886,1.6347108233856127,-1.1038707686872375,70.92941176470588,83.37476897023664,36.142857142857146,18.382833607161096,120.0,95.9223644412501,473.8952941176473,158.33089740423105,558.3999999999999,159.08300349188784,0.5384520384276603,0.37268273042668815,,,,,,,,,not_anomaly
310.0,2.0,31,3100001.0,3100001.0,35.0050316530001,32.50593775,כפר גליקסון,32.50546,35.00502,353.0,כפר גליקסון,יהודי,ללא,ללא,דסק כללי,0.08781869688385269,0.0339943342776204,0.23512747875354106,0.007993002110601962,3.8502436899165575,1.8210514392886938,16.217902494904884,5.047486542873488,38.40157480314961,58.86008865976914,14.804444444444444,13.556988767585684,71.14117647058823,41.126696774562944,516.1725868725871,114.60255715328888,626.0093333333326,141.29045296834462,0.8680964543797114,0.18066903499688614,,,,,,,,,not_anomaly
1415.0,2.0,26,,,,,,31.2205,34.67498,296.0,מחנה יפה,לא ידוע,non,non,non,0.08783783783783784,0.05067567567567568,0.0,0.0,0.5259500770917958,2.8508798157188067,1.0968795020466002,9.602440771827554,46.634408602150536,33.55746501595445,10.042944785276074,13.044723493727137,63.86363636363637,39.034543476459206,554.3863157894735,126.81576947868578,743.0496932515331,83.54970013040518,0.8546615700539768,0.203673135939237,0.0,2.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,not_anomaly
127.0,2.0,45,1270001.0,1270001.0,35.2184327350001,31.739158934000002,רמת רחל,31.739990000000002,35.22027,497.0,רמת רחל,יהודי,ללא,ללא,דסק כללי,0.09054325955734406,0.05030181086519115,0.17303822937625754,0.00870413628653207,3.2008322133018314,1.4110952878423901,10.728821932511849,1.531221205163304,43.5801749271137,66.85538082307627,14.6993006993007,14.577095691786763,70.37951807228916,42.70159865700255,495.60028409090904,157.30661179327197,641.6359861591689,134.55515166424766,0.8464145647692214,0.20323219032320114,,,,,,,,,not_anomaly
3749.0,2.0,168,37490001.0,37490001.0,35.235944,32.168529,יצהר,32.16871,35.236779999999996,1849.0,יצהר,יהודי,ללא,ללא,דסק כללי,0.09085992428339643,0.15467820443482963,0.010275824770146024,0.0015894461245331332,1.8973374254875335,0.6923825435864034,3.4971104201307632,0.3013160680622309,69.30904522613065,69.71404325742196,22.921212121212122,19.323935580690634,106.22475570032573,87.19787226553294,526.3836585365854,160.18292416611192,644.5475903614453,128.64326559146903,0.7466745547329134,0.24842451430500173,0.0,2.0,0.0,12.0,0.1081665765278529,0.0,0.6489994591671173,0.0,not_anomaly
402.0,2.0,56,4020001.0,4020001.0,34.357553018000004,31.237173053000003,ניר יצחק,31.2372,34.358109999999996,613.0,ניר יצחק,יהודי,ללא,ללא,דסק כללי,0.09135399673735727,0.06035889070146819,0.28711256117455136,0.017329795698953345,2.7715406715345248,2.3263893011229424,7.066820298112035,5.511084955751878,53.15400410677618,78.64162409639376,13.32311320754717,14.296979585674935,72.25155925155926,42.40765853913657,482.82888888888857,120.92120461894068,593.866822429906,158.79367734449212,0.8500915073929178,0.21514781760271584,,,,,,,,,not_anomaly
202.0,2.0,28,2020001.0,2020001.0,34.7740147640001,31.9219944600001,בית עובד,31.92197,34.773990000000005,302.0,בית עובד,יהודי,ללא,ללא,דסק כללי,0.09271523178807947,0.033112582781456956,0.2682119205298013,0.0088811894215166,2.816721540639123,2.2211804125459773,7.313373167520356,5.5968877381558695,48.32608695652174,78.5132187429118,12.010204081632653,13.934274215288537,74.67391304347827,37.023334048910414,490.1163179916318,144.51187713044214,604.1050251256278,152.5440415784413,0.8452431447244931,0.20506200547957576,,,,,,,,,not_anomaly
347.0,2.0,22,3470001.0,3470001.0,35.544348819,33.196298467000105,מנרה,33.1972,35.54462,237.0,מנרה,יהודי,ללא,ללא,דסק כללי,0.09282700421940929,0.08438818565400844,0.2742616033755274,0.023144439103420036,2.832619082192872,1.3606008591304508,7.634138063509503,1.68352101102797,47.836158192090394,74.610208621952,16.918367346938776,15.653574235850499,78.33522727272727,61.131017219033446,488.0337016574588,105.00861034590051,597.3966887417217,146.55105295526135,0.8109065651008116,0.27435050840962416,,,,,,,,,not_anomaly
317.0,2.0,38,3170001.0,3170001.0,35.00632,32.731601,בית אורן,32.731429999999996,35.00548,407.0,בית אורן,יהודי,ללא,ללא,דסק כללי,0.09336609336609336,0.06388206388206388,0.11547911547911548,0.007377044232081087,2.451636377591558,1.9187313368196899,5.173153975585707,4.188635438682182,55.883720930232556,81.63413058157481,18.179640718562876,20.06714793826375,75.99029126213593,59.44326996645623,502.63619909502273,152.90332909163757,634.7952662721887,141.70178478336743,0.7891148225263032,0.27515859457586184,,,,,,,,,not_anomaly
1170.0,2.0,208,,,,,,30.986,34.923,2162.0,סייד (שבט),שבט בדווים,non,non,non,0.09620721554116558,0.09111933395004625,0.011100832562442183,0.001011500469380717,1.4704548034942115,-0.22034442751940675,1.5036610336121767,-0.5918920820976918,66.04491017964072,60.827040927122745,39.64705882352941,19.074405395096083,139.79881656804733,95.47464310663922,504.8590116279059,140.3405170821325,534.9450980392158,158.9658269109754,0.4219532768193649,0.3531224151642457,0.0,9.0,0.0,0.0,0.4162812210915819,0.0,0.0,0.0,not_anomaly
1358.0,2.0,434,13580001.0,13580001.0,34.8844431090001,31.272311066,אבו כף אום בטין,31.275479999999998,34.88091,4481.0,אום בטין,לא יהודי,גבוה מאוד,ללא,דסק ערבי,0.09685338094175407,0.09015844677527338,0.016067841999553672,0.0014486516777102618,1.9460761055422597,-0.08074986902703105,3.1484060117367143,-0.33550451066681886,65.07124352331606,70.40633484651141,36.943502824858754,18.313158928301544,141.71972789115645,97.37042856842567,501.8659846547319,132.27746182950474,565.0670391061452,144.44996947994449,0.47332302508212654,0.3869703286622172,0.0,14.0,0.0,15.0,0.3124302611024325,0.0,0.3347467083240348,0.0,not_anomaly
1166.0,2.0,27,11660001.0,11660001.0,35.035309000000005,31.910378,כפר רות,31.908690000000004,35.02905,272.0,כפר רות,יהודי,ללא,ללא,דסק כללי,0.09926470588235294,0.07720588235294118,0.2426470588235294,0.01873378027681661,2.9415292162937883,1.7258525627153602,8.717167832537083,2.8577831084594165,44.03243243243243,68.87622031608134,13.483870967741936,13.790338627595844,79.0828729281768,49.88151276921014,514.287234042553,129.52298392783652,639.6583333333332,135.2441519614987,0.8367764140858978,0.21742603364832913,,,,,,,,,not_anomaly
1126.0,2.0,31,11260001.0,11260001.0,34.963279175,29.580424192000102,אילות,29.58147,34.96221,312.0,אילות,יהודי,ללא,ללא,דסק כללי,0.09935897435897435,0.0641025641025641,0.1955128205128205,0.012532873109796186,2.7610808403456315,1.0316160429981434,7.378971605764175,0.29986562830218144,49.678733031674206,74.65113376857009,14.123655913978494,12.07860648709751,71.7909090909091,42.3320415697379,488.4691964285717,143.43585584487678,636.5725806451611,134.97841008865464,0.8341363920832328,0.2297609347047945,0.0,3.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,not_anomaly
1411.0,2.0,18,,,,,,31.90598,34.692240000000005,181.0,מחנה הילה,לא ידוע,non,non,non,0.09944751381215469,0.04419889502762431,0.0,0.0,1.205769136384201,2.807807203000627,3.676258362166396,10.630154464916515,52.18103448275862,36.91013744050625,9.282828282828282,12.289899954791485,68.09734513274336,48.58662451924874,530.789075630252,126.09590094677532,744.808080808081,74.00772943191053,0.8500335840359496,0.2194803716298709,,,,,,,,,not_anomaly
1334.0,2.0,41,13340001.0,13340001.0,35.372703,32.915734,ראס אל עין,32.9128,35.37249,411.0,ראס אל-עין,לא יהודי,גבוה מאוד,ללא,דסק ערבי,0.09975669099756691,0.145985401459854,0.043795620437956206,0.006393521231818424,1.0927971108830243,1.1467631222957861,0.19260533825665727,0.38167245391311777,88.05128205128206,82.9274554337795,24.225,22.77480332882518,105.58536585365853,88.4176329014139,483.8883333333334,193.65988733753161,644.0799999999998,160.05744673838282,0.6702637631389615,0.3106611133603847,0.0,0.0,0.0,1.0,0.0,0.0,0.24330900243309003,0.0,not_anomaly
